VALE5.SA,PETR4.SA,ITUB4.SA,BBDC4.SA,BBAS3.SA,ITSA4.SA,CSNA3.SA,PETR3.SA,B3SA3.SA,USIM5.SA,VALE3.SA,GGBR4.SA,CIEL3.SA,ABEV3.SA,CMIG4.SA,CCRO3.SA,GFSA3.SA,PDGR3.SA,BRML3.SA,TIMS3.SA,HYPE3.SA,OIBR4.SA,BRFS3.SA,MRVE3.SA,CYRE3.SA,JBSS3.SA,SANB11.SA,SBSP3.SA,NATU3.SA,SUZB5.SA,HGTX3.SA,LREN3.SA,VIVT4.SA,BRKM5.SA,PCAR4.SA,CTIP3.SA,KLBN4.SA,FIBR3.SA,LAME4.SA,BBDC3.SA,COGN3.SA,DASA3.SA,GOLL4.SA,EMBR3.SA,UGPA3.SA,BRPR3.SA,BRAP4.SA,ELET6.SA,AEDU3.SA,RENT3.SA,CSAN3.SA,ENBR3.SA,ELPL4.SA,ELET3.SA,DXCO3.SA,CRUZ3.SA,GOAU4.SA,RSID3.SA,CESP6.SA,ALLL3.SA,LIGT3.SA,CPFE3.SA,MRFG3.SA,CPLE6.SA,PRML3.SA,BISA3.SA,AMER3.SA,OIBR3.SA,MMXM3.SA,USIM3.SA,TESA3.SA,TRPL4.SA,^BVSP
32.900001525878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8799991607666,,,,,,,,,,,,,,,9.65999984741211,,,,,,,,,,,,22.10247230529785,,,,,,,,
32.400001525878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.200000762939453,,,,,,,,,,,,,,,9.25,,,,,,,,,,,,22.004674911499023,,,,,,,,
32.93000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75,,,,,,,,,,,,,,,9.140000343322754,,,,,,,,,,,,21.613479614257812,,,,,,,,
30.799999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75,,,,,,,,,,,,,,,8.699999809265137,,,,,,,,,,,,20.342098236083984,,,,,,,,
31.649999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.739999771118164,,,,,,,,,,,,,,,8.680000305175781,,,,,,,,,,,,20.342098236083984,,,,,,,,
30.989999771118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.190000534057617,,,,,,,,,,,,,,,8.619999885559082,,,,,,,,,,,,18.288328170776367,,,,,,,,
30.450000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.420000076293945,,,,,,,,,,,,,,,8.319999694824219,,,,,,,,,,,,18.288328170776367,,,,,,,,
30.649999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.200000762939453,,,,,,,,,,,,,,,8.25,,,,,,,,,,,,19.07071876525879,,,,,,,,
31.100000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.780000686645508,,,,,,,,,,,,,,,8.25,,,,,,,,,,,,19.461912155151367,,,,,,,,
31.8700008392334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1200008392334,,,,,,,,,,,,,,,8.199999809265137,,,,,,,,,,,,18.581724166870117,,,,,,,,
32.099998474121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.479999542236328,,,,,,,,,,,,,,,8.100000381469727,,,,,,,,,,,,18.581724166870117,,,,,,,,
32.459999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.350000381469727,,,,,,,,,,,,,,,7.920000076293945,,,,,,,,,,,,18.77732276916504,,,,,,,,
32.459999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.350000381469727,,,,,,,,,,,,,,,7.920000076293945,,,,,,,,,,,,18.77732276916504,,,,,,,,
32.02000045776367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.90999984741211,,,,,,,,,,,,,,,7.820000171661377,,,,,,,,,,,,19.364112854003906,,,,,,,,
32.560001373291016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.34000015258789,,,,,,,,,,,,,,,8.25,,,,,,,,,,,,19.266315460205078,,,,,,,,
32.560001373291016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.34000015258789,,,,,,,,,,,,,,,8.25,,,,,,,,,,,,19.266315460205078,,,,,,,,
31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.899999618530273,,,,,,,,,,,,,,,8.050000190734863,,,,,,,,,,,,18.679523468017578,,,,,,,,
32.20000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.309999465942383,,,,,,,,,,,,,,,7.900000095367432,,,,,,,,,,,,18.875120162963867,,,,,,,,
32.279998779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.709999084472656,,,,,,,,,,,,,,,7.71999979019165,,,,,,,,,,,,18.48392677307129,,,,,,,,
33.04999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.100000381469727,,,,,,,,,,,,,,,7.75,,,,,,,,,,,,18.386127471923828,,,,,,,,
33.119998931884766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.690000534057617,,,,,,,,,,,,,,,7.71999979019165,,,,,,,,,,,,18.581724166870117,,,,,,,,
33.150001525878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.450000762939453,,,,,,,,,,,,,,,7.630000114440918,,,,,,,,,,,,18.092731475830078,,,,,,,,
32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.56999969482422,,,,,,,,,,,,,,,7.670000076293945,,,,,,,,,,,,17.40814208984375,,,,,,,,
31.81999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.149999618530273,,,,,,,,,,,,,,,7.670000076293945,,,,,,,,,,,,16.91914939880371,,,,,,,,
31.06999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.270000457763672,,,,,,,,,,,,,,,7.860000133514404,,,,,,,,,,,,17.60373878479004,,,,,,,,
30.440000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.149999618530273,,,,,,,,,,,,,,,8.100000381469727,,,,,,,,,,,,17.799335479736328,,,,,,,,
29.700000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.299999237060547,,,,,,,,,,,,,,,8.3100004196167,,,,,,,,,,,,17.89713478088379,,,,,,,,
29.899999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.510000228881836,,,,,,,,,,,,,,,8.079999923706055,,,,,,,,,,,,18.19053077697754,,,,,,,,
31.049999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.399999618530273,,,,,,,,,,,,,,,7.960000038146973,,,,,,,,,,,,17.89713478088379,,,,,,,,
31.3700008392334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.459999084472656,,,,,,,,,,,,,,,8.420000076293945,,,,,,,,,,,,18.092731475830078,,,,,,,,
30.940000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8799991607666,,,,,,,,,,,,,,,8.319999694824219,,,,,,,,,,,,18.581724166870117,,,,,,,,
30.3799991607666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.079999923706055,,,,,,,,,,,,,,,8.449999809265137,,,,,,,,,,,,18.875120162963867,,,,,,,,
30.149999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.760000228881836,,,,,,,,,,,,,,,8.529999732971191,,,,,,,,,,,,19.755308151245117,,,,,,,,
29.770000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1299991607666,,,,,,,,,,,,,,,8.329999923706055,,,,,,,,,,,,18.581724166870117,,,,,,,,
29.3799991607666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,,,,,,,,,,,,,,,7.920000076293945,,,,,,,,,,,,17.7015380859375,,,,,,,,
29.3799991607666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,,,,,,,,,,,,,,,7.920000076293945,,,,,,,,,,,,17.7015380859375,,,,,,,,
28.649999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.600000381469727,,,,,,,,,,,,,,,7.590000152587891,,,,,,,,,,,,16.62575340270996,,,,,,,,
29.950000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.440000534057617,,,,,,,,,,,,,,,7.690000057220459,,,,,,,,,,,,17.21254539489746,,,,,,,,
30.299999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.81999969482422,,,,,,,,,,,,,,,7.630000114440918,,,,,,,,,,,,16.91914939880371,,,,,,,,
29.170000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.59000015258789,,,,,,,,,,,,,,,7.409999847412109,,,,,,,,,,,,16.5279541015625,,,,,,,,
29.579999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.799999237060547,,,,,,,,,,,,,,,7.349999904632568,,,,,,,,,,,,16.62575340270996,,,,,,,,
29.059999465942383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.100000381469727,,,,,,,,,,,,,,,6.96999979019165,,,,,,,,,,,,15.0609769821167,,,,,,,,
28.600000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.700000762939453,,,,,,,,,,,,,,,6.679999828338623,,,,,,,,,,,,14.57198429107666,,,,,,,,
27.780000686645508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.15999984741211,,,,,,,,,,,,,,,6.400000095367432,,,,,,,,,,,,13.496199607849121,,,,,,,,
27.399999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6299991607666,,,,,,,,,,,,,,,6.119999885559082,,,,,,,,,,,,12.22481918334961,,,,,,,,
28.649999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.610000610351562,,,,,,,,,,,,,,,6.150000095367432,,,,,,,,,,,,12.322616577148438,,,,,,,,
28.280000686645508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3700008392334,,,,,,,,,,,,,,,6.71999979019165,,,,,,,,,,,,11.63802719116211,,,,,,,,
