VALE3.SA,ITUB4.SA,PETR4.SA,B3SA3.SA,BBDC4.SA,PETR3.SA,ABEV3.SA,MGLU3.SA,WEGE3.SA,ITSA4.SA,BBAS3.SA,GNDI3.SA,NTCO3.SA,SUZB3.SA,RENT3.SA,JBSS3.SA,LREN3.SA,BBDC3.SA,RADL3.SA,UGPA3.SA,VBBR3.SA,VIIA3.SA,GGBR4.SA,RAIL3.SA,EQTL3.SA,BPAC11.SA,LAME4.SA,KLBN11.SA,VIVT3.SA,CSNA3.SA,BBSE3.SA,BRFS3.SA,ENEV3.SA,HAPV3.SA,SANB11.SA,AMER3.SA,SBSP3.SA,CCRO3.SA,BRAP4.SA,CMIG4.SA,HYPE3.SA,TOTS3.SA,ELET3.SA,ENGI11.SA,AZUL4.SA,SULA11.SA,TIMS3.SA,PCAR3.SA,EGIE3.SA,IRBR3.SA,QUAL3.SA,YDUQ3.SA,CSAN3.SA,CPLE6.SA,LCAM3.SA,PRIO3.SA,ELET6.SA,COGN3.SA,BRML3.SA,CYRE3.SA,FLRY3.SA,GOAU4.SA,CRFB3.SA,USIM5.SA,TAEE11.SA,EMBR3.SA,MULT3.SA,BRKM5.SA,CPFE3.SA,MRVE3.SA,MRFG3.SA,ENBR3.SA,CIEL3.SA,EZTC3.SA,CVCB3.SA,GOLL4.SA,IGTA3.SA,BEEF3.SA,ECOR3.SA,JHSF3.SA,HGTX3.SA,^BVSP
40.099998474121094,22.969999313354492,13.300000190734863,12.303333282470703,15.672426223754883,13.029999732971191,12.489999771118164,9.75,17.68000030517578,7.359306812286377,28.239999771118164,,28.547773361206055,32.869998931884766,31.31999969482422,20.889999389648438,35.715206146240234,14.147256851196289,21.43199920654297,13.100000381469727,16.15999984741211,5.699999809265137,9.619047164916992,19.149999618530273,16.549999237060547,9.100000381469727,,14.979999542236328,48.08000183105469,6.769999980926514,24.5,14.869999885559082,8.47249984741211,9.100000381469727,27.229999542236328,51.10720443725586,40.06999969482422,12.729999542236328,24.063745498657227,6.1096930503845215,31.329999923706055,15.173333168029785,21.079999923706055,37.0,19.5,,12.770000457763672,64.0199966430664,39.09000015258789,239.22889709472656,23.530000686645508,28.0,13.90999984741211,5.0,,3.619999885559082,24.809999465942383,5.320000171661377,,16.06999969482422,19.700000762939453,4.599999904632568,21.25,4.889999866485596,25.469999313354492,8.970000267028809,21.309999465942383,17.719999313354492,26.989999771118164,13.600000381469727,8.520000457763672,15.5,4.610000133514404,33.79999923706055,12.08140754699707,12.59000015258789,,7.800000190734863,10.569999694824219,4.039999961853027,,73429.0
41.77000045776367,24.110000610351562,13.380000114440918,12.333333015441895,16.160781860351562,13.4399995803833,12.550000190734863,10.399999618530273,17.010000228881836,7.6363630294799805,28.989999771118164,,27.427860260009766,33.9900016784668,28.700000762939453,21.56999969482422,35.407657623291016,14.462808609008789,20.868000030517578,12.600000381469727,15.75,5.449999809265137,9.314285278320312,19.799999237060547,17.59000015258789,9.020000457763672,,15.729999542236328,49.0,7.059999942779541,24.790000915527344,14.510000228881836,8.600000381469727,9.005999565124512,28.200000762939453,50.81818389892578,40.810001373291016,12.289999961853027,25.29437828063965,6.036799907684326,30.700000762939453,15.646665573120117,23.309999465942383,37.91999816894531,19.09000015258789,,13.270000457763672,65.0,39.79999923706055,247.04983520507812,24.079999923706055,26.770000457763672,13.895000457763672,5.210000038146973,,3.4000000953674316,26.440000534057617,5.059999942779541,,15.699999809265137,20.649999618530273,4.5,21.579999923706055,4.78000020980835,25.270000457763672,9.319999694824219,20.950000762939453,17.700000762939453,27.059999465942383,13.039999961853027,8.949999809265137,16.290000915527344,4.760000228881836,32.72999954223633,12.184908866882324,12.300000190734863,,7.849999904632568,10.199999809265137,3.799999952316284,,74640.0
43.220001220703125,23.09000015258789,13.989999771118164,11.966666221618652,15.60480785369873,14.140000343322754,11.920000076293945,9.7475004196167,16.78499984741211,7.593072891235352,27.889999389648438,,25.737991333007812,35.790000915527344,26.299999237060547,20.34000015258789,33.29450988769531,14.132230758666992,20.3700008392334,12.529999732971191,15.510000228881836,5.28000020980835,9.571428298950195,19.649999618530273,17.600000381469727,8.40999984741211,,16.219999313354492,50.599998474121094,6.980000019073486,24.850000381469727,15.09000015258789,8.6875,8.479999542236328,27.0,47.8382568359375,39.11000061035156,11.729999542236328,25.81673240661621,5.904269218444824,28.59000015258789,15.5600004196167,23.860000610351562,37.79999923706055,17.549999237060547,,12.4399995803833,66.33999633789062,38.91999816894531,222.66688537597656,23.600000381469727,22.170000076293945,13.4399995803833,5.349999904632568,,3.3399999141693115,26.030000686645508,4.0,,14.130000114440918,20.239999771118164,4.650000095367432,20.6299991607666,4.920000076293945,25.719999313354492,9.539999961853027,19.079999923706055,17.219999313354492,26.8700008392334,12.239999771118164,8.850000381469727,16.280000686645508,4.440000057220459,29.700000762939453,10.444208145141602,11.369999885559082,,7.949999809265137,9.449999809265137,3.5,,73020.0
43.369998931884766,21.399999618530273,14.300000190734863,11.550000190734863,14.921111106872559,14.210000038146973,11.6899995803833,9.369999885559082,16.21500015258789,7.151515007019043,26.709999084472656,,23.188190460205078,37.380001068115234,23.700000762939453,21.770000457763672,31.994871139526367,13.516153335571289,20.68000030517578,11.460000038146973,14.020000457763672,4.650000095367432,9.114285469055176,19.559999465942383,16.40999984741211,7.5,,15.75,50.099998474121094,6.840000152587891,24.059999465942383,15.609999656677246,8.547499656677246,8.015999794006348,24.739999771118164,47.91798782348633,36.63999938964844,11.630000114440918,25.9052677154541,5.586194038391113,27.209999084472656,14.923333168029785,22.15999984741211,35.849998474121094,14.850000381469727,,12.770000457763672,63.95000076293945,38.20000076293945,214.15586853027344,22.389999389648438,21.700000762939453,12.475000381469727,5.10699987411499,,3.2960000038146973,24.940000534057617,3.869999885559082,,12.960000038146973,20.0,4.460000038146973,19.719999313354492,4.690000057220459,25.40999984741211,9.4399995803833,18.530000686645508,16.270000457763672,26.290000915527344,11.0,9.199999809265137,15.5,4.28000020980835,25.889999389648438,8.844643592834473,9.979999542236328,,8.25,9.0600004196167,3.2100000381469727,,70967.0
42.779998779296875,21.5,15.510000228881836,12.266666412353516,14.988730430603027,15.430000305175781,11.989999771118164,8.97249984741211,17.049999237060547,7.246753215789795,27.020000457763672,,23.878137588500977,39.900001525878906,26.139999389648438,20.899999618530273,31.8857421875,13.816679000854492,20.969999313354492,11.529999732971191,14.350000381469727,4.380000114440918,9.561903953552246,20.34000015258789,16.239999771118164,7.977499961853027,,16.850000381469727,50.599998474121094,6.96999979019165,23.479999542236328,16.25,8.550000190734863,8.161999702453613,25.510000228881836,49.57239532470703,35.849998474121094,11.4399995803833,25.666223526000977,5.440410137176514,29.520000457763672,15.199999809265137,22.489999771118164,36.0,14.609999656677246,,12.59000015258789,64.98999786376953,38.11000061035156,210.9354705810547,22.610000610351562,20.6200008392334,12.427499771118164,5.150000095367432,,3.9000000953674316,25.239999771118164,3.6600000858306885,,12.449999809265137,20.200000762939453,4.559999942779541,21.469999313354492,4.630000114440918,26.350000381469727,9.25,18.6200008392334,16.8700008392334,25.899999618530273,11.399999618530273,8.850000381469727,15.220000267028809,4.230000019073486,24.75,9.644426345825195,10.130000114440918,,8.569999694824219,9.0,3.0299999713897705,,72253.0
40.5,20.65999984741211,15.34000015258789,11.949999809265137,14.432757377624512,15.319999694824219,11.390000343322754,8.885000228881836,16.44499969482422,7.0216450691223145,25.5,,23.678152084350586,39.79999923706055,23.309999465942383,20.399999618530273,30.715076446533203,13.275732040405273,19.0,11.119999885559082,13.850000381469727,4.099999904632568,8.885713577270508,20.639999389648438,15.880000114440918,8.077500343322754,,16.610000610351562,49.90999984741211,6.25,23.290000915527344,15.260000228881836,8.087499618530273,7.550000190734863,23.860000610351562,44.948028564453125,34.18000030517578,11.25,23.833553314208984,5.268118858337402,28.719999313354492,14.646665573120117,21.670000076293945,36.0,14.100000381469727,,12.350000381469727,62.90999984741211,37.560001373291016,197.5938720703125,21.360000610351562,21.030000686645508,12.024999618530273,4.8480000495910645,,4.165999889373779,24.950000762939453,3.7200000286102295,,12.770000457763672,19.209999084472656,4.179999828338623,21.18000030517578,4.079999923706055,26.5,8.479999542236328,18.139999389648438,15.619999885559082,25.829999923706055,11.229999542236328,8.619999885559082,14.609999656677246,3.9800000190734863,25.299999237060547,9.315103530883789,9.470000267028809,,8.75,8.25,3.009999990463257,,69538.0
43.130001068115234,22.18000030517578,15.770000457763672,12.403332710266113,15.800149917602539,16.149999618530273,11.859999656677246,9.550000190734863,16.639999389648438,7.5411248207092285,27.860000610351562,,26.437936782836914,40.02000045776367,28.0,21.09000015258789,34.475093841552734,14.620586395263672,19.399999618530273,12.430000305175781,15.899999618530273,4.360000133514404,9.2380952835083,20.760000228881836,16.809999465942383,8.800000190734863,,16.489999771118164,52.13999938964844,6.550000190734863,23.6299991607666,17.68000030517578,8.177499771118164,8.600000381469727,26.139999389648438,53.6585807800293,36.34000015258789,12.039999961853027,25.559982299804688,5.632579803466797,29.760000228881836,15.569999694824219,21.59000015258789,38.099998474121094,15.600000381469727,,13.380000114440918,65.25,38.849998474121094,234.1682891845703,22.950000762939453,22.209999084472656,12.77750015258789,5.318999767303467,,5.144000053405762,24.850000381469727,4.199999809265137,,13.199999809265137,20.0,4.340000152587891,21.270000457763672,4.070000171661377,27.100000381469727,8.859999656677246,19.68000030517578,16.559999465942383,26.540000915527344,11.970000267028809,9.319999694824219,15.710000038146973,4.050000190734863,27.860000610351562,9.71969985961914,10.149999618530273,,9.0,9.350000381469727,3.1500000953674316,,74073.0
43.779998779296875,23.0,16.399999618530273,12.833333015441895,16.393688201904297,16.559999465942383,12.40999984741211,10.022500038146973,18.649999618530273,7.766232967376709,29.170000076293945,,28.957740783691406,37.189998626708984,29.219999313354492,19.850000381469727,36.70729446411133,15.432005882263184,20.097999572753906,12.869999885559082,18.280000686645508,4.420000076293945,9.828571319580078,19.610000610351562,16.479999542236328,9.422499656677246,,16.100000381469727,51.79999923706055,6.949999809265137,24.979999542236328,17.530000686645508,8.542499542236328,9.65999984741211,27.360000610351562,57.30624771118164,38.34000015258789,12.130000114440918,25.86985206604004,5.745232105255127,30.049999237060547,16.966665267944336,22.290000915527344,38.20000076293945,15.600000381469727,,13.380000114440918,65.76000213623047,38.439998626708984,234.6283416748047,25.170000076293945,26.5,13.125,5.452000141143799,,5.5,25.6200008392334,4.480000019073486,,13.800000190734863,21.389999389648438,4.599999904632568,20.860000610351562,4.110000133514404,27.0,8.75,20.1200008392334,16.719999313354492,27.31999969482422,12.369999885559082,8.9399995803833,15.880000114440918,4.110000133514404,29.200000762939453,10.914667129516602,10.949999809265137,,8.960000038146973,9.350000381469727,3.430000066757202,,76358.0
43.5099983215332,24.18000030517578,17.31999969482422,13.103333473205566,16.829450607299805,17.5,12.3100004196167,10.489999771118164,19.9950008392334,8.06926441192627,29.729999542236328,,30.107650756835938,37.959999084472656,31.899999618530273,19.360000610351562,37.45136260986328,15.709992408752441,20.277999877929688,13.720000267028809,19.100000381469727,5.03000020980835,10.523809432983398,19.3799991607666,17.520000457763672,10.045000076293945,,16.239999771118164,51.900001525878906,7.409999847412109,25.510000228881836,17.399999618530273,8.399999618530273,9.998000144958496,27.729999542236328,61.18313980102539,40.400001525878906,12.399999618530273,25.81673240661621,5.877762794494629,32.119998931884766,18.163333892822266,23.989999771118164,40.20000076293945,16.790000915527344,,13.539999961853027,66.0,38.959999084472656,233.2481689453125,25.209999084472656,27.450000762939453,13.327500343322754,5.451000213623047,,5.5980000495910645,26.950000762939453,4.599999904632568,,14.350000381469727,21.639999389648438,4.889999866485596,20.850000381469727,4.389999866485596,27.040000915527344,9.34000015258789,20.170000076293945,16.510000228881836,27.600000381469727,12.90999984741211,8.949999809265137,15.9399995803833,5.019999980926514,30.559999465942383,11.055805206298828,11.989999771118164,,8.710000038146973,10.130000114440918,3.7200000286102295,,78625.0
43.279998779296875,23.5,16.81999969482422,13.00333309173584,16.821937561035156,16.860000610351562,12.100000381469727,10.412500381469727,19.149999618530273,8.0,29.649999618530273,,28.977739334106445,35.400001525878906,30.149999618530273,19.0,36.290618896484375,15.537190437316895,20.392000198364258,14.239999771118164,19.420000076293945,5.150000095367432,10.190476417541504,19.469999313354492,18.329999923706055,10.4375,,16.0,50.86000061035156,7.170000076293945,25.780000686645508,18.040000915527344,8.567500114440918,9.772000312805176,27.579999923706055,57.53547286987305,41.779998779296875,12.8100004196167,25.329790115356445,6.076560020446777,31.459999084472656,17.91666603088379,25.260000228881836,41.970001220703125,16.299999237060547,,13.3100004196167,63.29999923706055,39.27000045776367,232.32806396484375,24.049999237060547,27.049999237060547,12.892499923706055,5.623000144958496,,4.940000057220459,28.34000015258789,4.579999923706055,,14.600000381469727,21.549999237060547,4.71999979019165,20.0,4.329999923706055,26.899999618530273,9.630000114440918,19.559999465942383,16.290000915527344,27.799999237060547,13.359999656677246,8.859999656677246,16.09000015258789,4.829999923706055,30.200000762939453,12.184908866882324,11.630000114440918,,8.630000114440918,10.699999809265137,3.640000104904175,,77682.0
44.56999969482422,24.0,16.93000030517578,13.113332748413086,17.257699966430664,17.299999237060547,12.100000381469727,10.477499961853027,19.6299991607666,8.216449737548828,30.239999771118164,,28.257795333862305,36.369998931884766,29.75,19.760000228881836,35.75489044189453,15.957925796508789,20.215999603271484,14.529999732971191,18.899999618530273,5.429999828338623,10.69523811340332,19.860000610351562,18.489999771118164,10.0625,,16.200000762939453,51.9900016784668,7.329999923706055,26.09000015258789,17.81999969482422,8.692500114440918,9.817999839782715,28.290000915527344,58.10354995727539,41.400001525878906,12.5,26.622398376464844,6.281982898712158,31.15999984741211,18.549999237060547,26.399999618530273,41.400001525878906,16.149999618530273,,13.460000038146973,63.54999923706055,39.9900016784668,238.99887084960938,23.59000015258789,26.299999237060547,13.399999618530273,5.650000095367432,,4.691999912261963,29.190000534057617,4.869999885559082,,14.279999732971191,21.34000015258789,4.960000038146973,20.700000762939453,4.510000228881836,27.0,9.760000228881836,19.700000762939453,16.809999465942383,28.790000915527344,13.289999961853027,9.390000343322754,16.389999389648438,4.949999809265137,29.600000381469727,12.32604694366455,11.449999809265137,,9.119999885559082,10.899999618530273,3.700000047683716,,78836.0
44.529998779296875,24.299999237060547,16.729999542236328,13.186665534973145,17.446279525756836,17.18000030517578,12.09000015258789,10.725000381469727,19.450000762939453,8.311688423156738,30.209999084472656,,29.777677536010742,38.0,30.489999771118164,20.100000381469727,35.77473068237305,16.34710693359375,19.979999542236328,14.100000381469727,19.110000610351562,6.090000152587891,11.009523391723633,20.09000015258789,18.440000534057617,10.114999771118164,,16.489999771118164,51.15999984741211,7.440000057220459,26.139999389648438,18.860000610351562,9.192500114440918,10.597999572753906,28.200000762939453,59.29950714111328,41.959999084472656,12.920000076293945,26.551570892333984,6.5868048667907715,32.0,18.336666107177734,27.5,41.619998931884766,16.350000381469727,,13.350000381469727,64.27999877929688,41.0,275.5732727050781,25.329999923706055,27.170000076293945,13.5,5.84499979019165,,4.73799991607666,30.190000534057617,4.960000038146973,,14.430000305175781,22.399999618530273,5.110000133514404,20.309999465942383,4.769999980926514,27.5,9.619999885559082,19.600000381469727,21.6299991607666,29.5,13.390000343322754,9.5,16.969999313354492,4.829999923706055,29.059999465942383,13.436331748962402,11.460000038146973,,9.279999732971191,10.899999618530273,3.7100000381469727,,79918.0
43.189998626708984,23.399999618530273,16.3799991607666,13.306666374206543,16.942148208618164,16.6200008392334,11.90999984741211,10.962499618530273,19.0,8.051947593688965,29.649999618530273,,31.79751968383789,37.22999954223633,30.1200008392334,20.760000228881836,35.46718215942383,15.702479362487793,20.441999435424805,14.1899995803833,19.489999771118164,6.320000171661377,10.771428108215332,19.950000762939453,18.350000381469727,9.994999885559082,,16.1200008392334,51.20000076293945,7.289999961853027,26.209999084472656,19.049999237060547,9.25,10.40999984741211,26.920000076293945,62.58838653564453,41.0,12.770000457763672,25.595396041870117,6.659698009490967,31.149999618530273,18.799999237060547,26.559999465942383,41.06999969482422,16.5,,12.9399995803833,63.209999084472656,40.34000015258789,272.3529052734375,24.809999465942383,28.020000457763672,13.9375,5.723999977111816,,4.699999809265137,29.959999084472656,5.25,,14.220000267028809,22.479999542236328,5.019999980926514,19.920000076293945,4.699999809265137,27.420000076293945,9.279999732971191,19.040000915527344,21.43000030517578,29.6200008392334,13.4399995803833,9.5,17.100000381469727,4.809999942779541,28.899999618530273,13.64333438873291,12.279999732971191,,9.369999885559082,10.6899995803833,3.7100000381469727,,78831.0
42.7599983215332,22.809999465942383,15.720000267028809,13.103333473205566,16.504131317138672,16.1299991607666,11.449999809265137,11.392499923706055,19.0049991607666,7.809523105621338,28.799999237060547,,32.327476501464844,36.18000030517578,29.559999465942383,20.809999465942383,35.36797332763672,15.39669418334961,21.0,14.210000038146973,18.530000686645508,6.409999847412109,11.028571128845215,19.350000381469727,18.399999618530273,9.904999732971191,,15.9399995803833,49.400001525878906,7.440000057220459,25.799999237060547,19.270000457763672,9.125,10.392000198364258,25.8799991607666,64.4720230102539,41.459999084472656,12.260000228881836,25.42717933654785,6.699457168579102,31.18000030517578,19.360000610351562,25.860000610351562,41.810001373291016,16.0,,13.239999771118164,64.8499984741211,40.5,271.6628112792969,25.020000457763672,28.5,14.175000190734863,5.6570000648498535,,4.5,29.079999923706055,5.110000133514404,,14.050000190734863,22.719999313354492,5.099999904632568,20.530000686645508,4.550000190734863,27.010000228881836,9.25,18.799999237060547,21.600000381469727,29.770000457763672,13.350000381469727,9.390000343322754,16.93000030517578,4.619999885559082,29.450000762939453,13.737425804138184,11.760000228881836,,9.899999618530273,10.119999885559082,3.700000047683716,,77812.0
44.0,23.219999313354492,16.1299991607666,13.176666259765625,16.826446533203125,16.700000762939453,11.600000381469727,11.147500038146973,19.229999542236328,7.913418769836426,29.579999923706055,,33.337398529052734,35.84000015258789,32.029998779296875,21.309999465942383,37.203338623046875,15.595041275024414,20.781999588012695,14.050000190734863,18.40999984741211,6.480000019073486,11.714284896850586,20.239999771118164,19.0,10.199999809265137,,15.850000381469727,48.290000915527344,7.590000152587891,25.920000076293945,19.049999237060547,8.960000038146973,10.479999542236328,26.5,61.591758728027344,42.16999816894531,12.6899995803833,26.215139389038086,6.719336986541748,31.360000610351562,19.676666259765625,25.950000762939453,43.189998626708984,16.190000534057617,,13.020000457763672,64.0,40.04999923706055,274.193115234375,25.34000015258789,29.0,13.375,5.663000106811523,,4.4019999504089355,29.34000015258789,5.039999961853027,,14.350000381469727,23.719999313354492,5.400000095367432,20.399999618530273,4.630000114440918,26.780000686645508,9.550000190734863,20.950000762939453,21.0,29.59000015258789,13.359999656677246,9.380000114440918,16.799999237060547,4.53000020980835,29.719999313354492,13.803291320800781,12.0,,9.5,10.34000015258789,3.680000066757202,,78990.0
42.459999084472656,22.639999389648438,15.949999809265137,13.529999732971191,16.280990600585938,16.549999237060547,11.609999656677246,12.119999885559082,19.549999237060547,7.766232967376709,28.989999771118164,,33.45738983154297,34.91999816894531,34.0,21.350000381469727,38.69147491455078,15.223139762878418,21.690000534057617,14.199999809265137,18.670000076293945,6.590000152587891,11.285714149475098,20.040000915527344,19.290000915527344,9.962499618530273,,15.949999809265137,48.209999084472656,7.320000171661377,26.25,18.920000076293945,9.175000190734863,10.814000129699707,25.950000762939453,64.44212341308594,41.5099983215332,13.140000343322754,25.53342056274414,6.666324138641357,31.3700008392334,19.67333221435547,25.700000762939453,44.689998626708984,16.68000030517578,,12.819999694824219,65.0,40.630001068115234,274.42315673828125,26.459999084472656,29.0,14.1225004196167,5.682000160217285,,4.119999885559082,29.209999084472656,5.090000152587891,,15.619999885559082,24.579999923706055,5.199999809265137,20.09000015258789,4.670000076293945,26.850000381469727,9.199999809265137,21.600000381469727,20.889999389648438,30.020000457763672,13.699999809265137,9.569999694824219,17.190000534057617,4.400000095367432,33.06999969482422,13.699790000915527,12.069999694824219,,9.5,10.920000076293945,3.7699999809265137,,78973.0
42.900001525878906,22.3700008392334,16.75,14.00333309173584,16.223140716552734,17.149999618530273,11.619999885559082,12.637499809265137,20.459999084472656,7.757575035095215,28.860000610351562,,34.99726867675781,35.209999084472656,36.5,21.799999237060547,40.606204986572266,15.223139762878418,22.20400047302246,14.399999618530273,19.06999969482422,7.400000095367432,11.14285659790039,20.770000457763672,19.479999542236328,10.547499656677246,,16.530000686645508,49.20000076293945,7.340000152587891,26.950000762939453,19.450000762939453,9.085000038146973,10.661999702453613,25.399999618530273,75.4947509765625,43.66999816894531,13.289999961853027,25.99380111694336,6.719336986541748,33.70000076293945,20.100000381469727,26.670000076293945,46.689998626708984,16.309999465942383,,13.479999542236328,70.72000122070312,41.029998779296875,254.4107208251953,28.100000381469727,30.799999237060547,14.8125,5.9039998054504395,,3.9619998931884766,29.969999313354492,5.079999923706055,,16.049999237060547,24.25,5.170000076293945,20.950000762939453,4.820000171661377,27.690000534057617,8.970000267028809,23.200000762939453,20.760000228881836,30.100000381469727,14.600000381469727,10.329999923706055,17.549999237060547,4.409999847412109,35.54999923706055,13.97265625,11.899999618530273,,10.109999656677246,11.260000228881836,4.389999866485596,,80687.0
43.5099983215332,22.049999237060547,16.950000762939453,13.75,15.991735458374023,17.34000015258789,11.550000190734863,12.367500305175781,19.795000076293945,7.653678894042969,28.049999237060547,,34.5973014831543,36.560001373291016,34.97999954223633,21.799999237060547,39.13791275024414,14.785122871398926,21.389999389648438,14.539999961853027,18.299999237060547,7.360000133514404,11.36190414428711,20.979999542236328,18.709999084472656,10.149999618530273,,16.959999084472656,49.279998779296875,7.5,26.18000030517578,19.510000228881836,9.119999885559082,10.194000244140625,25.030000686645508,72.55469512939453,42.380001068115234,13.09000015258789,26.029216766357422,6.52716588973999,30.850000381469727,19.536666870117188,25.049999237060547,45.45000076293945,16.3700008392334,,13.350000381469727,69.33000183105469,40.869998931884766,232.78811645507812,27.190000534057617,28.899999618530273,14.827500343322754,5.791999816894531,,3.990000009536743,28.709999084472656,4.900000095367432,,16.0,24.200000762939453,5.320000171661377,20.600000381469727,4.760000228881836,27.979999542236328,9.270000457763672,22.979999542236328,20.690000534057617,29.940000534057617,14.180000305175781,10.470000267028809,16.950000762939453,4.260000228881836,32.79999923706055,13.097600936889648,12.109999656677246,,10.09000015258789,11.520000457763672,4.349999904632568,,79673.0
43.7599983215332,20.8799991607666,15.949999809265137,12.333333015441895,14.74380111694336,16.06999969482422,11.109999656677246,11.845000267028809,19.354999542236328,7.272727012634277,24.299999237060547,,33.22740936279297,39.130001068115234,32.97999954223633,21.540000915527344,37.37199401855469,13.165288925170898,20.908000946044922,13.489999771118164,16.940000534057617,6.380000114440918,10.409523010253906,20.549999237060547,17.940000534057617,9.337499618530273,,17.0,46.38999938964844,7.079999923706055,24.399999618530273,18.549999237060547,8.632499694824219,10.0,23.440000534057617,68.44857788085938,37.77000045776367,12.039999961853027,26.285966873168945,5.798243999481201,30.010000228881836,17.700000762939453,21.780000686645508,42.470001220703125,13.989999771118164,,12.199999809265137,67.30000305175781,38.22999954223633,208.63519287109375,25.68000030517578,27.549999237060547,14.03499984741211,5.2870001792907715,,3.7100000381469727,24.93000030517578,4.610000133514404,,14.010000228881836,23.110000610351562,4.849999904632568,19.989999771118164,4.340000152587891,27.190000534057617,8.279999732971191,20.579999923706055,18.93000030517578,27.950000762939453,13.0,10.449999809265137,16.010000228881836,4.079999923706055,28.700000762939453,11.281625747680664,10.670000076293945,,10.130000114440918,10.319999694824219,3.950000047683716,,75331.0
44.54999923706055,21.56999969482422,16.450000762939453,13.076665878295898,15.173553466796875,16.799999237060547,11.609999656677246,12.375,20.299999237060547,7.506493091583252,25.690000534057617,,35.397239685058594,40.099998474121094,33.5,23.3799991607666,38.354164123535156,13.595041275024414,21.209999084472656,14.3100004196167,18.25,7.570000171661377,10.780952453613281,20.670000076293945,18.690000534057617,10.039999961853027,,18.010000228881836,47.4900016784668,7.25,25.299999237060547,20.559999465942383,9.092499732971191,10.538000106811523,24.459999084472656,74.93663787841797,40.970001220703125,12.3100004196167,26.82602882385254,5.844629764556885,29.329999923706055,19.479999542236328,22.290000915527344,44.599998474121094,14.109999656677246,,12.550000190734863,69.47000122070312,40.09000015258789,217.6062774658203,25.049999237060547,27.780000686645508,14.779999732971191,5.410999774932861,,3.75,25.790000915527344,4.599999904632568,,14.25,23.399999618530273,5.03000020980835,20.1299991607666,4.340000152587891,28.1200008392334,7.659999847412109,21.059999465942383,21.489999771118164,29.670000076293945,13.699999809265137,11.5,16.56999969482422,4.110000133514404,30.299999237060547,11.629766464233398,10.920000076293945,,11.229999542236328,10.779999732971191,4.059999942779541,,78239.0
44.61000061035156,23.350000381469727,17.25,13.266666412353516,16.504131317138672,18.020000457763672,11.699999809265137,12.949999809265137,20.790000915527344,8.034631729125977,29.139999389648438,,35.05726623535156,38.650001525878906,35.20000076293945,23.920000076293945,39.90182113647461,14.933883666992188,22.110000610351562,14.579999923706055,19.399999618530273,9.039999961853027,11.409523010253906,20.200000762939453,19.09000015258789,10.949999809265137,,17.940000534057617,47.0,7.809999942779541,25.260000228881836,20.309999465942383,9.085000038146973,10.684000015258789,27.219999313354492,76.9498291015625,42.09000015258789,12.84000015258789,26.339088439941406,6.228971004486084,29.25,19.31999969482422,23.899999618530273,46.5,16.049999237060547,,12.539999961853027,67.04000091552734,40.2599983215332,207.02500915527344,25.610000610351562,28.5,15.5,5.565999984741211,,4.357999801635742,27.31999969482422,4.980000019073486,,16.059999465942383,23.40999984741211,5.269999980926514,19.81999969482422,4.710000038146973,28.299999237060547,8.170000076293945,21.760000228881836,22.34000015258789,30.700000762939453,14.770000457763672,12.539999961853027,16.8700008392334,4.179999828338623,33.400001525878906,13.31401252746582,12.1899995803833,,11.899999618530273,10.84000015258789,4.420000076293945,,81312.0
46.72999954223633,23.65999984741211,18.200000762939453,13.300000190734863,17.057851791381836,19.0,11.670000076293945,12.654999732971191,20.700000762939453,8.017315864562988,29.559999465942383,,36.31716537475586,38.720001220703125,36.150001525878906,24.0,40.249053955078125,15.512395858764648,21.715999603271484,15.369999885559082,20.6200008392334,9.180000305175781,11.866665840148926,19.760000228881836,18.860000610351562,10.9350004196167,,17.479999542236328,46.72999954223633,9.029999732971191,26.0,20.3799991607666,9.102499961853027,10.869999885559082,28.219999313354492,77.52787780761719,41.22999954223633,13.079999923706055,27.729082107543945,6.467526912689209,29.8700008392334,19.600000381469727,24.889999389648438,46.22999954223633,17.1200008392334,,13.09000015258789,67.5999984741211,40.0099983215332,235.77847290039062,26.639999389648438,30.149999618530273,15.460000038146973,5.571000099182129,,4.302000045776367,27.739999771118164,5.590000152587891,,17.079999923706055,23.290000915527344,5.5,20.200000762939453,5.059999942779541,27.700000762939453,8.819999694824219,22.3700008392334,21.950000762939453,30.040000915527344,15.649999618530273,12.510000228881836,16.969999313354492,4.230000019073486,32.61000061035156,13.351649284362793,13.34000015258789,,12.300000190734863,11.039999961853027,4.389999866485596,,83171.0
