VALE5.SA,PETR4.SA,ITUB4.SA,BBDC4.SA,OGXP3.SA,BBAS3.SA,B3SA3.SA,PETR3.SA,ITSA4.SA,VALE3.SA,PDGR3.SA,GGBR4.SA,USIM5.SA,CSNA3.SA,CMIG4.SA,ABEV3.SA,BRML3.SA,GFSA3.SA,CIEL3.SA,CCRO3.SA,OIBR4.SA,MRVE3.SA,HYPE3.SA,BRFS3.SA,CYRE3.SA,TIMS3.SA,NATU3.SA,SANB11.SA,HGTX3.SA,RSID3.SA,LREN3.SA,JBSS3.SA,VIVT4.SA,BBDC3.SA,LAME4.SA,SUZB5.SA,SBSP3.SA,GOLL4.SA,BRPR3.SA,CTIP3.SA,PCAR4.SA,UGPA3.SA,CSAN3.SA,FIBR3.SA,ELET6.SA,KLBN4.SA,ELET3.SA,BRKM5.SA,EMBR3.SA,BRAP4.SA,ENBR3.SA,ALLL3.SA,ELPL4.SA,MRFG3.SA,CRUZ3.SA,RENT3.SA,DASA3.SA,COGN3.SA,DXCO3.SA,AEDU3.SA,PRML3.SA,BISA3.SA,GOAU4.SA,CESP6.SA,MMXM3.SA,CPFE3.SA,CPLE6.SA,LIGT3.SA,OIBR3.SA,AMER3.SA,TRPL4.SA,TESA3.SA,USIM3.SA,^BVSP
34.650001525878906,,,,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.25,,,,,,,,,12.229999542236328,,,,,,,,25.134227752685547,,,,,,,,,,,,,
33.36000061035156,,,,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.06999969482422,,,,,,,,,12.300000190734863,,,,,,,,23.66724967956543,,,,,,,,,,,,,
33.630001068115234,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.149999618530273,,,,,,,,,11.600000381469727,,,,,,,,22.9826602935791,,,,,,,,,,,,,
33.59000015258789,,,,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.079999923706055,,,,,,,,,11.520000457763672,,,,,,,,23.47165298461914,,,,,,,,,,,,,
33.7400016784668,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.329999923706055,,,,,,,,,11.149999618530273,,,,,,,,23.17825698852539,,,,,,,,,,,,,
32.38999938964844,,,,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.850000381469727,,,,,,,,,11.0600004196167,,,,,,,,23.17825698852539,,,,,,,,,,,,,
33.04999923706055,,,,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.040000915527344,,,,,,,,,10.600000381469727,,,,,,,,21.8090763092041,,,,,,,,,,,,,
33.18000030517578,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.950000762939453,,,,,,,,,10.350000381469727,,,,,,,,21.124486923217773,,,,,,,,,,,,,
33.20000076293945,,,,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.079999923706055,,,,,,,,,10.4399995803833,,,,,,,,18.77732276916504,,,,,,,,,,,,,
32.63999938964844,,,,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.190000534057617,,,,,,,,,10.420000076293945,,,,,,,,19.755308151245117,,,,,,,,,,,,,
32.9900016784668,,,,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,10.270000457763672,,,,,,,,21.124486923217773,,,,,,,,,,,,,
33.630001068115234,,,,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.549999237060547,,,,,,,,,10.050000190734863,,,,,,,,21.417882919311523,,,,,,,,,,,,,
33.630001068115234,,,,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.399999618530273,,,,,,,,,10.050000190734863,,,,,,,,21.417882919311523,,,,,,,,,,,,,
32.380001068115234,,,,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.90999984741211,,,,,,,,,9.890000343322754,,,,,,,,20.928890228271484,,,,,,,,,,,,,
31.799999237060547,,,,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.09000015258789,,,,,,,,,9.520000457763672,,,,,,,,19.950904846191406,,,,,,,,,,,,,
33.70000076293945,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.100000381469727,,,,,,,,,9.579999923706055,,,,,,,,20.537696838378906,,,,,,,,,,,,,
32.36000061035156,,,,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.170000076293945,,,,,,,,,9.25,,,,,,,,19.755308151245117,,,,,,,,,,,,,
32.599998474121094,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.100000381469727,,,,,,,,,9.6899995803833,,,,,,,,19.950904846191406,,,,,,,,,,,,,
32.70000076293945,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.309999465942383,,,,,,,,,9.5,,,,,,,,18.875120162963867,,,,,,,,,,,,,
34.08000183105469,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.010000228881836,,,,,,,,,9.529999732971191,,,,,,,,20.146501541137695,,,,,,,,,,,,,
32.900001525878906,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8799991607666,,,,,,,,,9.65999984741211,,,,,,,,22.10247230529785,,,,,,,,,,,,,
32.400001525878906,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.200000762939453,,,,,,,,,9.25,,,,,,,,22.004674911499023,,,,,,,,,,,,,
32.93000030517578,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75,,,,,,,,,9.140000343322754,,,,,,,,21.613479614257812,,,,,,,,,,,,,
30.799999237060547,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75,,,,,,,,,8.699999809265137,,,,,,,,20.342098236083984,,,,,,,,,,,,,
31.649999618530273,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.739999771118164,,,,,,,,,8.680000305175781,,,,,,,,20.342098236083984,,,,,,,,,,,,,
30.989999771118164,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.190000534057617,,,,,,,,,8.619999885559082,,,,,,,,18.288328170776367,,,,,,,,,,,,,
30.450000762939453,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.420000076293945,,,,,,,,,8.319999694824219,,,,,,,,18.288328170776367,,,,,,,,,,,,,
30.649999618530273,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.200000762939453,,,,,,,,,8.25,,,,,,,,19.07071876525879,,,,,,,,,,,,,
31.100000381469727,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.780000686645508,,,,,,,,,8.25,,,,,,,,19.461912155151367,,,,,,,,,,,,,
31.8700008392334,,,,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1200008392334,,,,,,,,,8.199999809265137,,,,,,,,18.581724166870117,,,,,,,,,,,,,
32.099998474121094,,,,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.479999542236328,,,,,,,,,8.100000381469727,,,,,,,,18.581724166870117,,,,,,,,,,,,,
32.459999084472656,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.350000381469727,,,,,,,,,7.920000076293945,,,,,,,,18.77732276916504,,,,,,,,,,,,,
32.459999084472656,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.350000381469727,,,,,,,,,7.920000076293945,,,,,,,,18.77732276916504,,,,,,,,,,,,,
32.02000045776367,,,,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.90999984741211,,,,,,,,,7.820000171661377,,,,,,,,19.364112854003906,,,,,,,,,,,,,
32.560001373291016,,,,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.34000015258789,,,,,,,,,8.25,,,,,,,,19.266315460205078,,,,,,,,,,,,,
32.560001373291016,,,,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.34000015258789,,,,,,,,,8.25,,,,,,,,19.266315460205078,,,,,,,,,,,,,
31.75,,,,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.899999618530273,,,,,,,,,8.050000190734863,,,,,,,,18.679523468017578,,,,,,,,,,,,,
32.20000076293945,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.309999465942383,,,,,,,,,7.900000095367432,,,,,,,,18.875120162963867,,,,,,,,,,,,,
32.279998779296875,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.709999084472656,,,,,,,,,7.71999979019165,,,,,,,,18.48392677307129,,,,,,,,,,,,,
33.04999923706055,,,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.100000381469727,,,,,,,,,7.75,,,,,,,,18.386127471923828,,,,,,,,,,,,,
33.119998931884766,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.690000534057617,,,,,,,,,7.71999979019165,,,,,,,,18.581724166870117,,,,,,,,,,,,,
33.150001525878906,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.450000762939453,,,,,,,,,7.630000114440918,,,,,,,,18.092731475830078,,,,,,,,,,,,,
32.5,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.56999969482422,,,,,,,,,7.670000076293945,,,,,,,,17.40814208984375,,,,,,,,,,,,,
31.81999969482422,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.149999618530273,,,,,,,,,7.670000076293945,,,,,,,,16.91914939880371,,,,,,,,,,,,,
31.06999969482422,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.270000457763672,,,,,,,,,7.860000133514404,,,,,,,,17.60373878479004,,,,,,,,,,,,,
30.440000534057617,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.149999618530273,,,,,,,,,8.100000381469727,,,,,,,,17.799335479736328,,,,,,,,,,,,,
29.700000762939453,,,,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.299999237060547,,,,,,,,,8.3100004196167,,,,,,,,17.89713478088379,,,,,,,,,,,,,
29.899999618530273,,,,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.510000228881836,,,,,,,,,8.079999923706055,,,,,,,,18.19053077697754,,,,,,,,,,,,,
31.049999237060547,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.399999618530273,,,,,,,,,7.960000038146973,,,,,,,,17.89713478088379,,,,,,,,,,,,,
31.3700008392334,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.459999084472656,,,,,,,,,8.420000076293945,,,,,,,,18.092731475830078,,,,,,,,,,,,,
30.940000534057617,,,,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8799991607666,,,,,,,,,8.319999694824219,,,,,,,,18.581724166870117,,,,,,,,,,,,,
30.3799991607666,,,,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.079999923706055,,,,,,,,,8.449999809265137,,,,,,,,18.875120162963867,,,,,,,,,,,,,
30.149999618530273,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.760000228881836,,,,,,,,,8.529999732971191,,,,,,,,19.755308151245117,,,,,,,,,,,,,
29.770000457763672,,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1299991607666,,,,,,,,,8.329999923706055,,,,,,,,18.581724166870117,,,,,,,,,,,,,
29.3799991607666,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,,,,,,,,,7.920000076293945,,,,,,,,17.7015380859375,,,,,,,,,,,,,
29.3799991607666,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,,,,,,,,,7.920000076293945,,,,,,,,17.7015380859375,,,,,,,,,,,,,
28.649999618530273,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.600000381469727,,,,,,,,,7.590000152587891,,,,,,,,16.62575340270996,,,,,,,,,,,,,
29.950000762939453,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.440000534057617,,,,,,,,,7.690000057220459,,,,,,,,17.21254539489746,,,,,,,,,,,,,
30.299999237060547,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.81999969482422,,,,,,,,,7.630000114440918,,,,,,,,16.91914939880371,,,,,,,,,,,,,
29.170000076293945,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.59000015258789,,,,,,,,,7.409999847412109,,,,,,,,16.5279541015625,,,,,,,,,,,,,
29.579999923706055,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.799999237060547,,,,,,,,,7.349999904632568,,,,,,,,16.62575340270996,,,,,,,,,,,,,
29.059999465942383,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.100000381469727,,,,,,,,,6.96999979019165,,,,,,,,15.0609769821167,,,,,,,,,,,,,
28.600000381469727,,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.700000762939453,,,,,,,,,6.679999828338623,,,,,,,,14.57198429107666,,,,,,,,,,,,,
27.780000686645508,,,,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.15999984741211,,,,,,,,,6.400000095367432,,,,,,,,13.496199607849121,,,,,,,,,,,,,
27.399999618530273,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6299991607666,,,,,,,,,6.119999885559082,,,,,,,,12.22481918334961,,,,,,,,,,,,,
28.649999618530273,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.610000610351562,,,,,,,,,6.150000095367432,,,,,,,,12.322616577148438,,,,,,,,,,,,,
28.280000686645508,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3700008392334,,,,,,,,,6.71999979019165,,,,,,,,11.63802719116211,,,,,,,,,,,,,
28.399999618530273,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.93000030517578,,,,,,,,,6.670000076293945,,,,,,,,10.660041809082031,,,,,,,,,,,,,
29.100000381469727,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.799999237060547,,,,,,,,,6.75,,,,,,,,11.344632148742676,,,,,,,,,,,,,
28.5,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.959999084472656,,,,,,,,,6.570000171661377,,,,,,,,10.073250770568848,,,,,,,,,,,,,
28.639999389648438,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.600000381469727,,,,,,,,,6.820000171661377,,,,,,,,11.735825538635254,,,,,,,,,,,,,
28.450000762939453,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.850000381469727,,,,,,,,,6.650000095367432,,,,,,,,10.073250770568848,,,,,,,,,,,,,
26.889999389648438,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1200008392334,,,,,,,,,6.619999885559082,,,,,,,,9.682056427001953,,,,,,,,,,,,,
27.5,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.700000762939453,,,,,,,,,6.849999904632568,,,,,,,,9.779854774475098,,,,,,,,,,,,,
26.75,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.06999969482422,,,,,,,,,6.570000171661377,,,,,,,,12.22481918334961,,,,,,,,,,,,,
26.700000762939453,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.719999313354492,,,,,,,,,6.480000019073486,,,,,,,,10.562243461608887,,,,,,,,,,,,,
26.950000762939453,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.610000610351562,,,,,,,,,6.309999942779541,,,,,,,,9.682056427001953,,,,,,,,,,,,,
27.280000686645508,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.75,,,,,,,,,6.230000019073486,,,,,,,,8.704071044921875,,,,,,,,,,,,,
26.100000381469727,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.200000762939453,,,,,,,,,5.800000190734863,,,,,,,,7.726085186004639,,,,,,,,,,,,,
26.0,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.200000762939453,,,,,,,,,5.670000076293945,,,,,,,,7.823884010314941,,,,,,,,,,,,,
26.450000762939453,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.75,,,,,,,,,6.059999942779541,,,,,,,,8.215078353881836,,,,,,,,,,,,,
26.06999969482422,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.700000762939453,,,,,,,,,6.380000114440918,,,,,,,,8.215078353881836,,,,,,,,,,,,,
26.06999969482422,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.700000762939453,,,,,,,,,6.380000114440918,,,,,,,,8.215078353881836,,,,,,,,,,,,,
26.549999237060547,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.31999969482422,,,,,,,,,6.420000076293945,,,,,,,,8.31287670135498,,,,,,,,,,,,,
27.559999465942383,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.799999237060547,,,,,,,,,6.619999885559082,,,,,,,,8.410675048828125,,,,,,,,,,,,,
27.059999465942383,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.18000030517578,,,,,,,,,6.349999904632568,,,,,,,,6.4547038078308105,,,,,,,,,,,,,
27.360000610351562,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.399999618530273,,,,,,,,,6.630000114440918,,,,,,,,7.237092971801758,,,,,,,,,,,,,
27.8700008392334,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.200000762939453,,,,,,,,,6.519999980926514,,,,,,,,7.139294147491455,,,,,,,,,,,,,
28.15999984741211,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.309999465942383,,,,,,,,,6.539999961853027,,,,,,,,7.432690143585205,,,,,,,,,,,,,
28.219999313354492,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.079999923706055,,,,,,,,,6.639999866485596,,,,,,,,7.726085186004639,,,,,,,,,,,,,
27.969999313354492,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.670000076293945,,,,,,,,,6.239999771118164,,,,,,,,8.410675048828125,,,,,,,,,,,,,
28.450000762939453,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.299999237060547,,,,,,,,,6.260000228881836,,,,,,,,8.997467041015625,,,,,,,,,,,,,
28.90999984741211,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.850000381469727,,,,,,,,,6.300000190734863,,,,,,,,9.779854774475098,,,,,,,,,,,,,
28.940000534057617,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.360000610351562,,,,,,,,,6.150000095367432,,,,,,,,9.38866138458252,,,,,,,,,,,,,
29.139999389648438,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.059999465942383,,,,,,,,,6.28000020980835,,,,,,,,9.682056427001953,,,,,,,,,,,,,
29.139999389648438,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.059999465942383,,,,,,,,,6.28000020980835,,,,,,,,9.682056427001953,,,,,,,,,,,,,
28.899999618530273,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.489999771118164,,,,,,,,,6.5,,,,,,,,9.584258079528809,,,,,,,,,,,,,
28.360000610351562,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,6.260000228881836,,,,,,,,9.486458778381348,,,,,,,,,,,,,
28.149999618530273,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.399999618530273,,,,,,,,,6.110000133514404,,,,,,,,9.38866138458252,,,,,,,,,,,,,
28.549999237060547,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.950000762939453,,,,,,,,,6.139999866485596,,,,,,,,9.38866138458252,,,,,,,,,,,,,
28.389999389648438,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.639999389648438,,,,,,,,,6.010000228881836,,,,,,,,8.606271743774414,,,,,,,,,,,,,
28.729999542236328,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.100000381469727,,,,,,,,,6.119999885559082,,,,,,,,8.508474349975586,,,,,,,,,,,,,
28.350000381469727,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.100000381469727,,,,,,,,,5.800000190734863,,,,,,,,8.899667739868164,,,,,,,,,,,,,
29.059999465942383,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.100000381469727,,,,,,,,,5.949999809265137,,,,,,,,8.606271743774414,,,,,,,,,,,,,
29.93000030517578,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.18000030517578,,,,,,,,,6.320000171661377,,,,,,,,9.193063735961914,,,,,,,,,,,,,
30.899999618530273,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.450000762939453,,,,,,,,,6.5,,,,,,,,9.975452423095703,,,,,,,,,,,,,
31.280000686645508,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.209999084472656,,,,,,,,,6.820000171661377,,,,,,,,10.953437805175781,,,,,,,,,,,,,
31.559999465942383,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8700008392334,,,,,,,,,6.909999847412109,,,,,,,,12.616012573242188,,,,,,,,,,,,,
31.600000381469727,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.809999465942383,,,,,,,,,7.079999923706055,,,,,,,,14.76758098602295,,,,,,,,,,,,,
31.549999237060547,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.959999084472656,,,,,,,,,7.050000190734863,,,,,,,,16.33235740661621,,,,,,,,,,,,,
32.16999816894531,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,7.130000114440918,,,,,,,,15.647768020629883,,,,,,,,,,,,,
32.349998474121094,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.84000015258789,,,,,,,,,7.340000152587891,,,,,,,,16.82135009765625,,,,,,,,,,,,,
31.440000534057617,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.799999237060547,,,,,,,,,7.119999885559082,,,,,,,,16.33235740661621,,,,,,,,,,,,,
31.110000610351562,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.219999313354492,,,,,,,,,7.489999771118164,,,,,,,,16.03896141052246,,,,,,,,,,,,,
32.400001525878906,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.959999084472656,,,,,,,,,7.829999923706055,,,,,,,,15.647768020629883,,,,,,,,,,,,,
32.279998779296875,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.100000381469727,,,,,,,,,7.739999771118164,,,,,,,,16.5279541015625,,,,,,,,,,,,,
32.20000076293945,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.940000534057617,,,,,,,,,7.659999847412109,,,,,,,,16.82135009765625,,,,,,,,,,,,,
31.729999542236328,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.299999237060547,,,,,,,,,7.309999942779541,,,,,,,,16.03896141052246,,,,,,,,,,,,,
31.25,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.290000915527344,,,,,,,,,7.400000095367432,,,,,,,,15.647768020629883,,,,,,,,,,,,,
30.799999237060547,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25,,,,,,,,,7.400000095367432,,,,,,,,14.76758098602295,,,,,,,,,,,,,
31.149999618530273,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.579999923706055,,,,,,,,,7.369999885559082,,,,,,,,13.789595603942871,,,,,,,,,,,,,
32.150001525878906,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.100000381469727,,,,,,,,,7.829999923706055,,,,,,,,16.33235740661621,,,,,,,,,,,,,
32.13999938964844,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.299999237060547,,,,,,,,,8.109999656677246,,,,,,,,16.234560012817383,,,,,,,,,,,,,
32.31999969482422,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.700000762939453,,,,,,,,,8.369999885559082,,,,,,,,16.234560012817383,,,,,,,,,,,,,
32.20000076293945,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.190000534057617,,,,,,,,,8.699999809265137,,,,,,,,16.136760711669922,,,,,,,,,,,,,
33.06999969482422,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.690000534057617,,,,,,,,,9.100000381469727,,,,,,,,15.843364715576172,,,,,,,,,,,,,
33.68000030517578,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.25,,,,,,,,,8.850000381469727,,,,,,,,14.86538028717041,,,,,,,,,,,,,
32.95000076293945,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6299991607666,,,,,,,,,8.770000457763672,,,,,,,,14.963177680969238,,,,,,,,,,,,,
